internal_ticker,token,token_type,prior_probability,word_count
V,half,conDim,0.500,1
V,day,conDim,0.032,1
V,going,conDim,0.059,1
V,pain,conDim,1.000,1
V,goal,conDim,0.500,1
V,old,conDim,0.250,1
V,good,conDim,0.056,1
V,told,conDim,0.100,1
V,well,conDim,0.053,1
V,take,conDim,0.062,1
V,squad,conDim,1.000,1
V,champions,conDim,1.000,1
V,start,conDim,0.200,1
V,coach,conDim,1.000,1
V,years,conDim,0.050,1
V,go,conDim,0.053,1
V,make,conDim,0.040,1
V,points,conDim,0.071,1
V,soccer,conDim,1.000,1
V,got,conDim,0.111,1
V,place,conDim,1.000,1
V,test,conDim,0.500,1
V,manager,conDim,1.000,1
V,goals,conDim,1.000,1
V,even,conDim,0.059,1
V,wales,conDim,1.000,1
V,think,conDim,0.100,1
V,still,conDim,0.043,1
V,matches,conDim,1.000,1
V,way,conDim,0.125,1
V,positive,conDim,0.200,1
V,rugby,conDim,1.000,1
V,live,conDim,0.111,1
V,best,conDim,0.111,1
V,made,conDim,0.250,1
V,court,conDim,0.167,1
V,month,conDim,0.045,1
V,right,conDim,0.111,1
V,work,conDim,0.067,1
V,long,conDim,0.048,1
V,october,conDim,1.000,1
V,third,conDim,0.200,1
V,see,conDim,0.040,1
V,pandemic,conDim,0.045,1
V,much,conDim,0.062,1
V,west,conDim,0.500,1
V,end,conDim,0.143,1
V,need,conDim,0.100,1
V,open,conDim,0.167,1
V,added,conDim,0.125,1
V,left,conDim,1.000,1
V,country,conDim,0.111,1
V,looking,conDim,0.250,1
WTI,wti crude oil,conDim,1.000,3
WTI,wti,conDim,1.000,1
WTI,wti vs usd,conDim,1.000,3
WTI,cl=f,conDim,1.000,1
WTI,crude,conDim,0.250,1
WTI,#wti,conDim,1.000,1
WTI,#crude,conDim,1.000,1
WTI,#crudeoil,conDim,1.000,1
WTI,#petroleum,conDim,1.000,1
WTI,oil,conDim,0.111,1
WTI,futures,conDim,0.100,1
WTI,week,conDim,0.030,1
WTI,prices,conDim,0.111,1
WTI,brent,conDim,0.500,1
WTI,fell,conDim,0.100,1
WTI,barrel,conDim,0.333,1
WTI,market,conDim,0.036,1
WTI,barrels,conDim,1.000,1
WTI,rose,conDim,0.083,1
WTI,energy,conDim,0.125,1
WTI,gold,conDim,0.100,1
WTI,last,conDim,0.033,1
WTI,price,conDim,0.056,1
WTI,day,conDim,0.032,1
WTI,index,conDim,0.067,1
WTI,demand,conDim,0.143,1
WTI,long,conDim,0.048,1
WTI,production,conDim,0.200,1
WTI,output,conDim,1.000,1
WTI,dollar,conDim,0.100,1
WTI,york,conDim,0.077,1
WTI,trading,conDim,0.053,1
WTI,stocks,conDim,0.045,1
WTI,month,conDim,0.045,1
WTI,markets,conDim,0.059,1
WTI,recovery,conDim,0.167,1
WTI,photo,conDim,0.050,1
WTI,file,conDim,0.053,1
WTI,high,conDim,0.048,1
WTI,cents,conDim,0.500,1
WTI,love,conDim,0.167,1
WTI,short,conDim,0.125,1
WTI,investors,conDim,0.053,1
WTI,shares,conDim,0.059,1
WTI,supply,conDim,0.250,1
WTI,data,conDim,0.043,1
WTI,points,conDim,0.071,1
WTI,european,conDim,0.111,1
WTI,west,conDim,0.500,1
WTI,hit,conDim,0.167,1
WTI,stimulus,conDim,0.125,1
WTI,amp,conDim,0.043,1
WTI,intermediate,conDim,1.000,1
WTI,stock,conDim,0.048,1
WTI,positions,conDim,1.000,1
WTI,cases,conDim,0.167,1
WTI,petroleum,conDim,0.500,1
WTI,low,conDim,0.125,1
WTI,world,conDim,0.038,1
WTI,opec,conDim,1.000,1
WTI,back,conDim,0.043,1
WTI,due,conDim,0.333,1
WTI,gas,conDim,0.333,1
WTI,funds,conDim,1.000,1
WTI,today,conDim,0.056,1
WTI,gasoline,conDim,1.000,1
WTI,deal,conDim,0.059,1
WTI,lower,conDim,0.143,1
WTI,hedge,conDim,1.000,1
WTI,rise,conDim,1.000,1
WTI,trump,conDim,0.056,1
WTI,weeks,conDim,0.500,1
WTI,settled,conDim,0.500,1
WTI,time,conDim,0.031,1
WTI,net,conDim,1.000,1
WTI,gained,conDim,0.200,1
WTI,second,conDim,0.111,1
WTI,package,conDim,0.167,1
WTI,gains,conDim,0.143,1
WTI,pandemic,conDim,0.045,1
WTI,rising,conDim,0.250,1
WTI,yen,conDim,0.500,1
WTI,average,conDim,0.091,1
WTI,cuts,conDim,0.500,1
WTI,inventories,conDim,1.000,1
WTI,states,conDim,0.067,1
WTI,concerns,conDim,0.500,1
WTI,first,conDim,0.037,1
WTI,analysts,conDim,0.167,1
WTI,expectations,conDim,0.333,1
WTI,countries,conDim,0.333,1
WTI,president,conDim,0.053,1
WTI,election,conDim,0.059,1
WTI,benchmark,conDim,0.500,1
WTI,yields,conDim,0.200,1
WTI,trade,conDim,0.062,1
WTI,treasury,conDim,0.200,1
WTI,news,conDim,0.056,1
WTI,house,conDim,0.091,1
WTI,managers,conDim,1.000,1
